"ID","Sex","Age","Salary"
8675,"Male",49,6601
8676,"Male",45,2163
8677,"Male",46,3837
8678,"Male",41,7087
8679,"Male",45,2190
8680,"Male",40,2764
8681,"Male",41,7771
8682,"Male",46,4946
8683,"Male",43,2609
8684,"Male",47,12827
8685,"Male",48,11749
8686,"Male",48,2060
8687,"Male",49,2232
8688,"Male",46,8172
8689,"Male",45,1461
8690,"Male",43,5917
8691,"Male",43,6618
8692,"Male",46,4627
8693,"Male",45,4678
8694,"Male",45,4633
8695,"Male",46,6777
8696,"Male",48,4640
8697,"Male",42,8340
8698,"Male",44,2524
8699,"Male",48,5018
8700,"Male",40,3932
8701,"Male",42,6809
8702,"Male",49,5867
8703,"Male",48,6153
8704,"Male",48,4630
8705,"Male",45,4575
8706,"Male",40,1917
8707,"Male",44,2802
8708,"Male",45,6202
8709,"Male",44,3260
8710,"Male",42,6603
8711,"Male",40,4731
8712,"Male",47,14266
8713,"Male",41,2791
8714,"Male",48,4312
8715,"Male",42,3837
8716,"Male",48,3824
8717,"Male",42,6083
8718,"Male",42,3961
8719,"Male",41,3524
8720,"Male",41,1735
8721,"Male",46,6331
8722,"Male",45,4240
8723,"Male",42,4377
8724,"Male",46,3616
8725,"Male",49,6822
8726,"Male",46,3043
8727,"Male",43,14965
8728,"Male",47,5706
8729,"Male",42,12222
8730,"Male",49,6721
8731,"Male",45,3763
8732,"Male",47,3955
8733,"Male",40,7849
8734,"Male",46,5185
8735,"Male",43,5522
8736,"Male",46,3104
8737,"Male",43,2555
8738,"Male",40,6686
8739,"Male",40,5070
8740,"Male",49,4449
8741,"Male",49,4376
8742,"Male",41,7102
8743,"Male",47,4204
8744,"Male",40,8612
8745,"Male",49,2872
8746,"Male",42,2860
8747,"Male",43,3902
8748,"Male",48,2430
8749,"Male",44,3780
8750,"Male",49,1923
8751,"Male",42,3209
8752,"Male",48,6876
8753,"Male",47,6462
8754,"Male",44,4700
8755,"Male",44,9150
8756,"Male",47,4029
8757,"Male",46,6964
8758,"Male",40,15271
8759,"Male",41,3888
8760,"Male",47,2780
8761,"Male",43,9139
8762,"Male",48,4311
8763,"Male",45,4589
8764,"Male",41,3771
8765,"Male",45,6709
8766,"Male",44,6934
8767,"Male",41,3184
8768,"Male",41,6380
8769,"Male",41,4264
8770,"Male",44,4570
8771,"Male",44,5007
8772,"Male",42,6906
8773,"Male",48,4092
8774,"Male",47,3944
8775,"Male",47,2406
8776,"Male",40,5373
8777,"Male",41,5760
8778,"Male",46,6160
8779,"Male",44,6593
8780,"Male",40,4452
8781,"Male",44,2789
8782,"Male",40,5025
8783,"Male",41,5557
8784,"Male",42,5409
8785,"Male",49,1847
8786,"Male",43,15075
8787,"Male",40,3797
8788,"Male",43,5912
8789,"Male",48,4733
8790,"Male",41,8470
8791,"Male",41,5802
8792,"Male",42,3414
8793,"Male",42,4667
8794,"Male",42,11523
8795,"Male",42,4879
8796,"Male",48,7521
8797,"Male",49,5201
8798,"Male",49,3487
8799,"Male",42,6255
8800,"Male",46,5503
8801,"Male",49,5199
8802,"Male",41,6824
8803,"Male",48,5825
8804,"Male",44,6599
8805,"Male",46,4154
8806,"Male",48,2015
8807,"Male",48,12677
8808,"Male",41,4655
8809,"Male",48,6960
8810,"Male",44,8660
8811,"Male",44,10979
8812,"Male",47,5050
8813,"Male",42,5852
8814,"Male",49,4926
8815,"Male",48,3510
8816,"Male",42,3758
8817,"Male",42,6181
8818,"Male",49,11259
8819,"Male",48,10782
8820,"Male",45,6455
8821,"Male",41,6424
8822,"Male",44,4811
8823,"Male",44,6661
8824,"Male",40,5338
8825,"Male",47,9007
8826,"Male",44,12015
8827,"Male",42,4668
8828,"Male",41,6996
8829,"Male",47,4701
8830,"Male",42,5938
8831,"Male",46,2164
8832,"Male",49,3510
8833,"Male",46,6284
8834,"Male",48,12018
8835,"Male",43,10175
8836,"Male",47,7739
8837,"Male",41,3724
8838,"Male",49,4558
8839,"Male",41,3099
8840,"Male",40,5960
8841,"Male",47,10892
8842,"Male",47,4020
8843,"Male",42,11860
8844,"Male",45,3312
8845,"Male",47,4304
8846,"Male",48,3883
8847,"Male",42,5816
8848,"Male",40,6514
8849,"Male",43,9521
8850,"Male",44,5603
8851,"Male",44,8146
8852,"Male",42,4815
8853,"Male",43,2763
8854,"Male",46,7021
8855,"Male",45,2920
8856,"Male",45,3250
8857,"Male",40,2558
8858,"Male",48,8891
8859,"Male",40,8641
8860,"Male",45,3146
8861,"Male",44,6746
8862,"Male",47,3555
8863,"Male",41,10386
8864,"Male",40,1727
8865,"Male",44,8589
8866,"Male",41,7680
8867,"Male",43,2231
8868,"Male",40,3206
8869,"Male",45,1950
8870,"Male",49,5675
8871,"Male",42,5415
8872,"Male",49,11755
8873,"Male",40,1828
8874,"Male",45,9091
8875,"Male",40,5287
8876,"Male",48,6617
8877,"Male",48,1993
8878,"Male",43,8618
8879,"Male",40,6240
8880,"Male",45,7182
8881,"Male",40,1920
8882,"Male",46,4058
8883,"Male",45,6009
8884,"Male",42,2873
8885,"Male",47,8494
8886,"Male",41,11629
8887,"Male",41,6595
8888,"Male",45,10019
8889,"Male",47,6826
8890,"Male",41,5211
8891,"Male",42,2925
8892,"Male",47,4296
8893,"Male",44,6318
8894,"Male",42,7881
8895,"Male",49,4417
8896,"Male",40,5900
8897,"Male",49,4304
8898,"Male",43,5708
8899,"Male",45,4068
8900,"Male",47,8034
8901,"Male",44,8802
8902,"Male",42,5062
8903,"Male",49,5731
8904,"Male",45,7325
8905,"Male",45,8178
8906,"Male",44,2541
8907,"Male",45,3157
8908,"Male",41,2406
8909,"Male",44,7921
8910,"Male",49,1764
8911,"Male",45,4360
8912,"Male",47,6029
8913,"Male",45,4968
8914,"Male",44,4844
8915,"Male",43,4084
8916,"Male",43,4236
8917,"Male",41,2545
8918,"Male",49,4821
8919,"Male",40,4797
8920,"Male",47,8216
8921,"Male",46,5094
8922,"Male",49,7504
8923,"Male",48,5521
8924,"Male",44,2972
8925,"Male",47,7849
8926,"Male",47,6156
8927,"Male",44,6538
8928,"Male",45,7913
8929,"Male",47,12523
8930,"Male",43,3184
8931,"Male",48,7219
8932,"Male",45,5050
8933,"Male",45,2335
8934,"Male",48,12230
8935,"Male",40,3074
8936,"Male",48,5588
8937,"Male",46,4368
8938,"Male",49,5106
8939,"Male",43,12380
8940,"Male",47,17234
8941,"Male",49,3669
8942,"Male",48,2874
8943,"Male",45,14561
8944,"Male",49,6288
8945,"Male",45,14637
8946,"Male",44,2281
8947,"Male",48,5521
8948,"Male",41,9019
8949,"Male",45,2834
8950,"Male",40,2466
8951,"Male",49,7496
8952,"Male",44,4343
8953,"Male",49,4543
8954,"Male",47,3030
8955,"Male",46,5558
8956,"Male",47,5051
8957,"Male",41,3551
8958,"Male",43,4836
8959,"Male",48,3892
8960,"Male",43,2179
8961,"Male",46,2410
8962,"Male",45,3820
8963,"Male",42,8458
8964,"Male",49,4949
8965,"Male",40,4233
8966,"Male",47,3701
8967,"Male",42,1961
8968,"Male",44,4510
8969,"Male",44,4771
8970,"Male",42,7347
8971,"Male",40,3357
8972,"Male",41,2344
8973,"Male",47,13896
8974,"Male",44,5453
8975,"Male",45,6877
8976,"Male",44,6679
8977,"Male",41,2830
8978,"Male",46,2877
8979,"Male",40,1286
8980,"Male",41,2664
8981,"Male",42,5864
8982,"Male",49,5071
8983,"Male",47,5971
8984,"Male",46,6727
8985,"Male",49,4182
8986,"Male",46,5470
8987,"Male",42,6445
8988,"Male",49,4996
8989,"Male",43,2584
8990,"Male",45,4061
8991,"Male",49,5066
8992,"Male",47,2747
8993,"Male",44,2844
8994,"Male",43,3820
8995,"Male",45,2950
8996,"Male",42,5120
8997,"Male",47,3272
8998,"Male",44,8942
8999,"Male",40,12585
9000,"Male",48,4620
9001,"Male",45,2452
9002,"Male",47,7467
9003,"Male",40,4015
9004,"Male",42,4381
9005,"Male",48,2381
9006,"Male",43,3736
9007,"Male",47,5090
9008,"Male",44,5257
9009,"Male",47,4267
9010,"Male",47,5063
9011,"Male",41,6149
9012,"Male",47,9474
9013,"Male",49,3273
9014,"Male",47,5047
9015,"Male",44,3319
9016,"Male",41,4091
9017,"Male",49,3964
9018,"Male",41,5600
9019,"Male",40,6344
9020,"Male",46,2561
9021,"Male",43,5365
9022,"Male",40,5041
9023,"Male",47,2553
9024,"Male",42,3016
9025,"Male",40,2472
9026,"Male",43,6046
9027,"Male",45,2057
9028,"Male",47,9683
9029,"Male",46,7062
9030,"Male",43,8011
9031,"Male",47,1797
9032,"Male",49,3773
9033,"Male",48,7182
9034,"Male",48,5967
9035,"Male",44,4228
9036,"Male",48,3671
9037,"Male",40,5881
9038,"Male",42,5540
9039,"Male",45,2029
9040,"Male",41,2312
9041,"Male",41,10328
9042,"Male",47,4380
9043,"Male",42,13392
9044,"Male",41,2781
9045,"Male",43,3995
9046,"Male",49,3005
9047,"Male",42,10435
9048,"Male",46,2559
9049,"Male",46,4807
9050,"Male",46,5349
9051,"Male",49,2995
9052,"Male",49,6553
9053,"Male",41,4494
9054,"Male",45,6830
9055,"Male",40,9391
9056,"Male",49,4815
9057,"Male",42,4288
9058,"Male",42,10843
9059,"Male",45,9258
9060,"Male",42,6938
9061,"Male",41,1867
9062,"Male",42,6242
9063,"Male",43,5834
9064,"Male",46,3099
9065,"Male",46,12550
9066,"Male",43,6721
9067,"Male",42,6657
9068,"Male",49,6142
9069,"Male",41,6221
9070,"Male",43,8175
9071,"Male",45,8037
9072,"Male",41,13314
9073,"Male",41,5301
9074,"Male",45,16742
9075,"Male",48,2118
9076,"Male",45,3232
9077,"Male",41,4353
9078,"Male",43,3642
9079,"Male",42,8724
9080,"Male",47,8489
9081,"Male",43,7058
9082,"Male",47,4161
9083,"Male",42,2890
9084,"Male",42,13865
9085,"Male",46,3931
9086,"Male",41,6024
9087,"Male",40,6439
9088,"Male",46,6380
9089,"Male",44,2308
9090,"Male",42,2918
9091,"Male",44,2548
9092,"Male",44,6755
9093,"Male",45,4327
9094,"Male",48,8120
9095,"Male",48,4936
9096,"Male",44,5249
9097,"Male",41,5801
9098,"Male",40,5192
9099,"Male",47,5413
9100,"Male",46,4712
9101,"Male",40,1916
9102,"Male",43,2585
9103,"Male",57,4911
9104,"Male",59,5826
9105,"Male",55,5910
9106,"Male",53,3947
9107,"Male",55,4106
9108,"Male",54,5812
9109,"Male",50,11008
9110,"Male",58,2904
9111,"Male",54,4539
9112,"Male",55,12093
9113,"Male",55,4702
9114,"Male",57,2474
9115,"Male",58,3853
9116,"Male",55,3522
9117,"Male",54,4414
9118,"Male",53,1819
9119,"Male",55,3995
9120,"Male",53,3546
9121,"Male",58,8717
9122,"Male",56,5825
9123,"Male",54,11627
9124,"Male",52,2639
9125,"Male",59,4701
9126,"Male",55,3232
9127,"Male",54,3431
9128,"Male",55,7643
9129,"Male",51,1233
9130,"Male",57,4594
9131,"Male",51,4055
9132,"Male",59,5143
9133,"Male",52,11872
9134,"Male",59,2545
9135,"Male",50,2891
9136,"Male",57,3407
9137,"Male",51,5354
9138,"Male",55,5874
9139,"Male",58,2373
9140,"Male",57,4180
9141,"Male",58,5632
9142,"Male",50,1843
9143,"Male",52,2813
9144,"Male",54,2832
9145,"Male",56,5686
9146,"Male",53,3684
9147,"Male",52,7237
9148,"Male",57,2294
9149,"Male",52,4533
9150,"Male",51,1577
9151,"Male",52,6483
9152,"Male",53,4166
9153,"Male",51,1484
9154,"Male",57,4864
9155,"Male",59,6801
9156,"Male",53,6711
9157,"Male",56,3977
9158,"Male",50,4691
9159,"Male",52,12120
9160,"Male",55,3652
9161,"Male",59,4938
9162,"Male",51,5679
9163,"Male",55,10053
9164,"Male",59,5479
9165,"Male",56,2644
9166,"Male",50,11644
9167,"Male",58,5900
9168,"Male",59,4635
9169,"Male",53,8637
9170,"Male",52,3031
9171,"Male",52,2169
9172,"Male",54,5415
9173,"Male",53,1613
9174,"Male",58,2955
9175,"Male",54,4241
9176,"Male",54,2552
9177,"Male",52,3282
9178,"Male",54,6125
9179,"Male",58,3567
9180,"Male",57,8032
9181,"Male",59,5517
9182,"Male",56,13642
9183,"Male",55,4529
9184,"Male",50,2848
9185,"Male",59,6009
9186,"Male",54,2901
9187,"Male",51,4279
9188,"Male",53,2044
9189,"Male",53,4618
9190,"Male",52,4828
9191,"Male",50,14004
9192,"Male",54,2326
9193,"Male",53,6406
9194,"Male",57,4959
9195,"Male",52,1145
9196,"Male",58,5200
9197,"Male",52,3169
9198,"Male",50,2782
9199,"Male",59,8535
9200,"Male",52,3462
9201,"Male",50,5716
9202,"Male",51,9162
9203,"Male",50,4366
9204,"Male",59,6241
9205,"Male",53,3455
9206,"Male",56,4322
9207,"Male",50,2386
9208,"Male",56,6632
9209,"Male",58,9398
9210,"Male",54,6697
9211,"Male",51,3091
9212,"Male",50,2369
9213,"Male",56,1874
9214,"Male",58,5556
9215,"Male",59,14642
9216,"Male",55,3806
9217,"Male",56,3401
9218,"Male",53,3212
9219,"Male",53,2516
9220,"Male",58,3458
9221,"Male",58,3634
9222,"Male",54,3469
9223,"Male",53,8617
9224,"Male",55,4195
9225,"Male",59,8771
9226,"Male",56,3229
9227,"Male",52,8748
9228,"Male",51,8240
9229,"Male",51,2980
9230,"Male",52,5082
9231,"Male",54,2785
9232,"Male",57,4968
9233,"Male",58,4138
9234,"Male",54,5203
9235,"Male",59,1903
9236,"Male",58,984
9237,"Male",56,5701
9238,"Male",58,5228
9239,"Male",55,2709
9240,"Male",50,8127
9241,"Male",53,6582
9242,"Male",57,4437
9243,"Male",57,7558
9244,"Male",53,2026
9245,"Male",52,5560
9246,"Male",53,3446
9247,"Male",57,3175
9248,"Male",52,5085
9249,"Male",52,3800
9250,"Male",51,2282
9251,"Male",57,8279
9252,"Male",53,3549
9253,"Male",59,3641
9254,"Male",54,8128
9255,"Male",52,9821
9256,"Male",57,2464
9257,"Male",58,4272
9258,"Male",55,2645
9259,"Male",59,4017
9260,"Male",56,3215
9261,"Male",51,3894
9262,"Male",55,2221
9263,"Male",55,4575
9264,"Male",51,5980
9265,"Male",51,5686
9266,"Male",50,3778
9267,"Male",50,2293
9268,"Male",53,6110
9269,"Male",56,2531
9270,"Male",54,2677
9271,"Male",55,4691
9272,"Male",58,10846
9273,"Male",50,2217
9274,"Male",50,4028
9275,"Male",56,4747
9276,"Male",52,5896
9277,"Male",52,2101
9278,"Male",57,5260
9279,"Male",50,6096
9280,"Male",55,4740
9281,"Male",55,8281
9282,"Male",58,4846
9283,"Male",58,3560
9284,"Male",52,6980
9285,"Male",59,2131
9286,"Male",53,8059
9287,"Male",55,4546
9288,"Male",53,2679
9289,"Male",56,13924
9290,"Male",57,3950
9291,"Male",50,4804
9292,"Male",53,12060
9293,"Male",59,2285
9294,"Male",52,5429
9295,"Male",53,7438
9296,"Male",52,3773
9297,"Male",55,5733
9298,"Male",59,2606
9299,"Male",56,4154
9300,"Male",57,5444
9301,"Male",59,2886
9302,"Male",56,8307
9303,"Male",53,8746
9304,"Male",55,3310
9305,"Male",52,6248
9306,"Male",56,4017
9307,"Male",53,5557
9308,"Male",57,5961
9309,"Male",52,19231
9310,"Male",50,5539
9311,"Male",58,5404
9312,"Male",51,7235
9313,"Male",57,5108
9314,"Male",58,9218
9315,"Male",53,8995
9316,"Male",53,4262
9317,"Male",51,2343
9318,"Male",50,3389
9319,"Male",53,4949
9320,"Male",58,3144
9321,"Male",53,4493
9322,"Male",51,9183
9323,"Male",51,5311
9324,"Male",56,5040
9325,"Male",54,4783
9326,"Male",59,7402
9327,"Male",59,4749
9328,"Male",56,5719
9329,"Male",51,7004
9330,"Male",54,3830
9331,"Male",55,3222
9332,"Male",55,4032
9333,"Male",53,3241
9334,"Male",50,1941
9335,"Male",55,2944
9336,"Male",59,4715
9337,"Male",53,15149
9338,"Male",51,3429
9339,"Male",59,4745
9340,"Male",59,4045
9341,"Male",59,3683
9342,"Male",50,4688
9343,"Male",52,2548
9344,"Male",56,3061
9345,"Male",59,7179
9346,"Male",58,3697
9347,"Male",52,4998
9348,"Male",58,7451
9349,"Male",54,6708
9350,"Male",59,6977
9351,"Male",55,6714
9352,"Male",50,7653
9353,"Male",55,3546
9354,"Male",51,6132
9355,"Male",51,2453
9356,"Male",53,7171
9357,"Male",56,2692
9358,"Male",57,6125
9359,"Male",52,4935
9360,"Male",57,4465
9361,"Male",56,2301
9362,"Male",57,10139
9363,"Male",59,4678
9364,"Male",56,5899
9365,"Male",58,5863
9366,"Male",58,7825
9367,"Male",51,2656
9368,"Male",57,5014
9369,"Male",51,4884
9370,"Male",52,7797
9371,"Male",53,12610
9372,"Male",57,9250
9373,"Male",55,4214
9374,"Male",59,5958
9375,"Male",51,3323
9376,"Male",58,1620
9377,"Male",57,2290
9378,"Male",59,4649
9379,"Male",50,5774
9380,"Male",54,3292
9381,"Male",59,5443
9382,"Male",59,5280
9383,"Male",59,3868
9384,"Male",58,5570
9385,"Male",53,2939
9386,"Male",52,3319
9387,"Male",56,2622
9388,"Male",58,6676
9389,"Male",59,6623
9390,"Male",55,3424
9391,"Male",59,4066
9392,"Male",50,2626
9393,"Male",56,5279
9394,"Male",50,3504
9395,"Male",51,3794
9396,"Male",59,5919
9397,"Male",59,4427
9398,"Male",56,1016
9399,"Male",55,2394
9400,"Male",50,6785
9401,"Male",55,5364
9402,"Male",50,4076
9403,"Male",54,2860
9404,"Male",55,2362
9405,"Male",52,6102
9406,"Male",51,2119
9407,"Male",52,4424
9408,"Male",53,2299
9409,"Male",56,1696
9410,"Male",59,3471
9411,"Male",55,3573
9412,"Male",58,10735
9413,"Male",55,2158
9414,"Male",55,4290
9415,"Male",54,4916
9416,"Male",53,4180
9417,"Male",59,5380
9418,"Male",58,7590
9419,"Male",53,8726
9420,"Male",51,6511
9421,"Male",50,15347
9422,"Male",55,4677
9423,"Male",59,9878
9424,"Male",55,2522
9425,"Male",59,2694
9426,"Male",58,6262
9427,"Male",50,7864
9428,"Male",51,3148
9429,"Male",57,3623
9430,"Male",51,15315
9431,"Male",56,2313
9432,"Male",53,5032
9433,"Male",59,5447
9434,"Male",51,4618
9435,"Male",52,5087
9436,"Male",58,4957
9437,"Male",59,7708
9438,"Male",58,5397
9439,"Male",59,2168
9440,"Male",55,5316
9441,"Male",54,5945
9442,"Male",55,2336
9443,"Male",58,5873
9444,"Male",56,5328
9445,"Male",59,10235
9446,"Male",52,3464
9447,"Male",51,3713
9448,"Male",56,2336
9449,"Male",56,6997
9450,"Male",56,7865
9451,"Male",53,10846
9452,"Male",55,4201
9453,"Male",50,7089
9454,"Male",54,3919
9455,"Male",57,5174
9456,"Male",51,12805
9457,"Male",52,5841
9458,"Male",51,1834
9459,"Male",58,5710
9460,"Male",58,4689
9461,"Male",56,4431
9462,"Male",53,9050
9463,"Male",55,3142
9464,"Male",52,5708
9465,"Male",57,3247
9466,"Male",51,6322
9467,"Male",52,3656
9468,"Male",55,8331
9469,"Male",55,2993
9470,"Male",55,6267
9471,"Male",53,2981
9472,"Male",55,3746
9473,"Male",50,7908
9474,"Male",54,5437
9475,"Male",52,11047
9476,"Male",54,1875
9477,"Male",50,6307
9478,"Male",53,1921
9479,"Male",59,5807
9480,"Male",57,6381
9481,"Male",50,3176
9482,"Male",51,2150
9483,"Male",50,5552
9484,"Male",59,7453
9485,"Male",55,2974
9486,"Male",53,6958
9487,"Male",56,2648
9488,"Male",59,2301
9489,"Male",53,2386
9490,"Male",56,5203
9491,"Male",56,4015
9492,"Male",51,2184
9493,"Male",59,1892
9494,"Male",50,3460
9495,"Male",57,4747
9496,"Male",56,11661
9497,"Male",57,4668
9498,"Male",59,3923
9499,"Male",55,3628
9500,"Male",56,14822
9501,"Male",52,9223
9502,"Male",50,6401
9503,"Male",51,3183
9504,"Male",52,2646
9505,"Male",55,3910
9506,"Male",55,2030
9507,"Male",51,4465
9508,"Male",56,4773
9509,"Male",51,3005
9510,"Male",56,2461
9511,"Male",57,5970
9512,"Male",59,10452
9513,"Male",53,6710
9514,"Male",58,3592
9515,"Male",59,4227
9516,"Male",54,4024
9517,"Male",56,4065
9518,"Male",54,4723
9519,"Male",51,8237
9520,"Male",59,7235
9521,"Male",56,11362
9522,"Male",58,7100
9523,"Male",51,3244
9524,"Male",56,5445
9525,"Male",51,4362
9526,"Male",55,4585
9527,"Male",59,3946
9528,"Male",58,3508
9529,"Male",53,3117
9530,"Male",56,4731
9531,"Male",50,9806
9532,"Male",56,6742
9533,"Male",58,3435
9534,"Male",58,5431
9535,"Male",50,3981
9536,"Male",53,2205
9537,"Male",57,5231
9538,"Male",53,2683
9539,"Male",50,3317
9540,"Male",57,2365
9541,"Male",55,4705
9542,"Male",58,6292
9543,"Male",56,2015
9544,"Male",56,7295
9545,"Male",56,4914
9546,"Male",54,2297
9547,"Male",55,7669
9548,"Male",51,5174
9549,"Male",50,4068
9550,"Male",54,7180
9551,"Male",57,2206
9552,"Male",50,4156
9553,"Male",56,6017
9554,"Male",51,5305
9555,"Male",54,3311
9556,"Male",53,5186
9557,"Male",57,5478
9558,"Male",51,23233
9559,"Male",52,6921
9560,"Male",50,3444
9561,"Male",53,2338
9562,"Male",53,5446
9563,"Male",52,5123
9564,"Male",52,6551
9565,"Male",58,2410
9566,"Male",50,6068
9567,"Male",50,6744
9568,"Male",53,7108
9569,"Male",55,5054
9570,"Male",55,5699
9571,"Male",54,6873
9572,"Male",57,6355
9573,"Male",50,1537
9574,"Male",51,7006
9575,"Male",51,2319
9576,"Male",51,2736
9577,"Male",50,6960
9578,"Male",58,3182
9579,"Male",52,5396
9580,"Male",58,7186
9581,"Male",53,2988
9582,"Male",54,6546
9583,"Male",53,8574
9584,"Male",50,3757
9585,"Male",52,4257
9586,"Male",56,3894
9587,"Male",51,3676
9588,"Male",51,2828
9589,"Male",57,4284
9590,"Male",54,6556
9591,"Male",57,3312
9592,"Male",50,4269
9593,"Male",51,9182
9594,"Male",58,8056
9595,"Male",56,6788
9596,"Male",57,2900
9597,"Male",50,2467
9598,"Male",57,3425
9599,"Male",52,2272
9600,"Male",53,3498
9601,"Male",52,6376
9602,"Male",56,10479
9603,"Male",50,11939
9604,"Male",58,3753
9605,"Male",58,5740
9606,"Male",56,4463
9607,"Male",54,3289
9608,"Male",56,3980
9609,"Male",53,9006
9610,"Male",58,4339
9611,"Male",50,6854
9612,"Male",53,4453
9613,"Male",57,7901
9614,"Male",53,3586
9615,"Male",57,5136
9616,"Male",58,3734
9617,"Male",51,5214
9618,"Male",53,5510
9619,"Male",54,10158
9620,"Male",52,3802
9621,"Male",55,12867
9622,"Male",52,4366
9623,"Male",55,4550
9624,"Male",52,5394
9625,"Male",59,6165
9626,"Male",54,4322
9627,"Male",56,3634
9628,"Male",52,2403
9629,"Male",56,7977
9630,"Male",50,6313
9631,"Male",54,5349
9632,"Male",50,5948
9633,"Male",59,7191
9634,"Male",55,5474
9635,"Male",57,4917
9636,"Male",53,3842
9637,"Male",56,4075
9638,"Male",57,3152
9639,"Male",51,6115
9640,"Male",54,2721
9641,"Male",50,5105
9642,"Male",57,7498
9643,"Male",52,2274
9644,"Male",53,6297
9645,"Male",53,5326
