"ID","Age_Retired","Last_Salary","Retirement_Savings","Monthly_Benefit","Replacement_Rate"
3687,65,5688,260744.56,1463.31,"25.7%"
3688,64,3843,172875.11,970.19,"25.2%"
3689,64,1950,128003.74,718.36,"36.8%"
3690,65,3144,140756.96,789.94,"25.1%"
3691,68,2634,101515.51,569.71,"21.6%"
3692,61,13952,513181.91,2880.01,"20.6%"
3693,64,2192,84080.41,471.86,"21.5%"
3695,67,9620,430475.27,2415.85,"25.1%"
3697,63,3605,142114.04,797.55,"22.1%"
3698,63,6066,264336.29,1483.47,"24.5%"
3699,63,2290,109876.13,616.63,"26.9%"
3700,65,1711,77521,435.05,"25.4%"
3701,62,5724,250403.36,1405.28,"24.6%"
3702,62,3011,146166.08,820.29,"27.2%"
3703,62,4278,159814.63,896.89,"21.0%"
3704,66,6500,258645.22,1451.53,"22.3%"
3705,68,5384,216331.27,1214.06,"22.5%"
3706,61,4264,207480.64,1164.39,"27.3%"
3707,63,3197,166514.2,934.49,"29.2%"
3708,62,2501,120217.45,674.67,"27.0%"
3709,60,3454,147004.39,825,"23.9%"
3711,60,3902,182474.38,1024.06,"26.2%"
3712,61,2441,95110.33,533.76,"21.9%"
3713,64,3453,164088.44,920.87,"26.7%"
3714,61,11848,432921.14,2429.58,"20.5%"
3715,64,4574,222831.22,1250.54,"27.3%"
3716,67,3593,152331.38,854.89,"23.8%"
3717,67,7004,276760.74,1553.2,"22.2%"
3718,64,762,49307.5,276.72,"36.3%"
3719,65,3722,140193.31,786.77,"21.1%"
3720,68,4551,210133.51,1179.28,"25.9%"
3721,68,3236,133572.34,749.62,"23.2%"
3722,68,3127,166659.3,935.3,"29.9%"
3724,68,3501,167027.49,937.37,"26.8%"
3725,64,4818,189379.87,1062.81,"22.1%"
3726,66,5144,206403.69,1158.35,"22.5%"
3727,60,4448,203945.65,1144.56,"25.7%"
3728,63,5634,233007.53,1307.65,"23.2%"
3729,61,3198,133820.6,751.01,"23.5%"
3730,61,8653,372177.55,2088.68,"24.1%"
3731,68,2121,116174.46,651.98,"30.7%"
3732,61,3724,157315.92,882.87,"23.7%"
3733,63,3524,145509.18,816.61,"23.2%"
3734,64,1229,68585.97,384.91,"31.3%"
3735,62,5695,237246.5,1331.44,"23.4%"
3736,63,10699,423536.21,2376.91,"22.2%"
3737,68,1343,76250.59,427.92,"31.9%"
3739,60,2434,144726.02,812.21,"33.4%"
3741,66,3936,193632.7,1086.68,"27.6%"
3742,65,2030,105221.87,590.51,"29.1%"
3743,60,3815,142343.39,798.84,"20.9%"
3744,64,7044,315165.94,1768.73,"25.1%"
3745,62,2262,130958.59,734.95,"32.5%"
3746,62,3318,182563.01,1024.55,"30.9%"
3747,64,5565,213206.92,1196.53,"21.5%"
3748,62,2217,125003.86,701.53,"31.6%"
3749,61,6551,273430.13,1534.51,"23.4%"
3750,66,2358,94915.99,532.67,"22.6%"
3751,63,6071,247912.57,1391.3,"22.9%"
3752,60,6013,259666.11,1457.26,"24.2%"
3753,63,2033,101956.37,572.19,"28.1%"
3754,62,4070,189521.24,1063.6,"26.1%"
3755,66,6655,259113.46,1454.16,"21.9%"
3756,62,4863,221995.97,1245.85,"25.6%"
3757,63,5296,206749.59,1160.29,"21.9%"
3758,62,3860,156198.09,876.59,"22.7%"
3759,62,2977,117932.94,661.85,"22.2%"
3760,65,4549,212048.87,1190.03,"26.2%"
3761,64,6088,270334.04,1517.13,"24.9%"
3762,62,3897,176435.65,990.17,"25.4%"
3763,62,6176,274496.87,1540.49,"24.9%"
3764,62,1172,74826.76,419.93,"35.8%"
3765,62,2562,138003.43,774.48,"30.2%"
3766,62,2802,129045.15,724.21,"25.8%"
3767,63,2530,149265.35,837.69,"33.1%"
3768,64,4119,190922.15,1071.47,"26.0%"
3769,65,5911,266479.83,1495.5,"25.3%"
3770,67,5379,217327.67,1219.66,"22.7%"
3772,62,5732,226997.33,1273.92,"22.2%"
3773,64,1900,81671.41,458.34,"24.1%"
3774,64,3862,144681.61,811.96,"21.0%"
3776,61,2699,111732.75,627.05,"23.2%"
3777,63,6018,274143.17,1538.51,"25.6%"
3778,65,11282,455830.02,2558.15,"22.7%"
3779,68,1996,90361.51,507.11,"25.4%"
3780,65,3407,133385.62,748.57,"22.0%"
3781,60,5114,212938.58,1195.02,"23.4%"
3782,66,4755,184650.77,1036.27,"21.8%"
3783,67,4786,234991.31,1318.79,"27.6%"
3785,61,4249,214753.57,1205.21,"28.4%"
3786,67,5870,232152.5,1302.85,"22.2%"
3787,64,4620,184852.26,1037.4,"22.5%"
3788,67,5887,241198.22,1353.62,"23.0%"
3789,60,3945,202830.73,1138.3,"28.9%"
3790,67,2194,110356.47,619.33,"28.2%"
3791,60,4213,185458.76,1040.81,"24.7%"
3792,61,3889,155444.66,872.36,"22.4%"
3793,65,3541,185851.89,1043.01,"29.5%"
3794,63,4236,170856.98,958.86,"22.6%"
3795,60,11289,429402.87,2409.84,"21.3%"
3796,60,2628,132716.98,744.82,"28.3%"
3797,62,2946,141427.88,793.7,"26.9%"
3798,67,3187,133835.53,751.09,"23.6%"
3800,66,2577,129503.28,726.78,"28.2%"
3801,61,3695,147798.99,829.46,"22.4%"
3802,62,2310,106676.08,598.67,"25.9%"
3803,63,2368,96245.19,540.13,"22.8%"
3805,60,5237,219365.08,1231.09,"23.5%"
3806,65,6803,295920.37,1660.72,"24.4%"
3807,66,2762,156652.54,879.14,"31.8%"
3808,65,2485,137366.84,770.91,"31.0%"
3809,66,3344,179661.69,1008.27,"30.2%"
3811,60,2460,147903.54,830.04,"33.7%"
3812,67,11601,474869.28,2665,"23.0%"
3814,62,2633,111656.71,626.62,"23.8%"
3815,62,2410,104418.71,586,"24.3%"
3816,66,4342,167748.76,941.42,"21.7%"
3817,66,6635,302399.27,1697.08,"25.6%"
3818,61,2139,122505.29,687.51,"32.1%"
3820,63,6182,234209.86,1314.4,"21.3%"
3821,64,7716,295352.22,1657.53,"21.5%"
3822,64,4544,171649.54,963.31,"21.2%"
3823,64,3700,161672.37,907.32,"24.5%"
3824,66,5528,201685,1131.87,"20.5%"
3825,68,3889,159180.59,893.33,"23.0%"
3826,66,3315,164117.03,921.03,"27.8%"
3832,65,8411,337968.56,1896.7,"22.6%"
3833,68,2958,157941.47,886.38,"30.0%"
3834,63,3352,149494.1,838.97,"25.0%"
3835,63,3777,156728.73,879.57,"23.3%"
3836,63,5486,217351.81,1219.79,"22.2%"
3837,68,7642,303946.91,1705.77,"22.3%"
3838,64,2263,139565.74,783.25,"34.6%"
3839,60,4868,192153.22,1078.38,"22.2%"
3840,63,5870,234015.96,1313.31,"22.4%"
3841,68,2569,128204.12,719.49,"28.0%"
3842,60,2607,141741.9,795.46,"30.5%"
3843,64,2755,151195.13,848.52,"30.8%"
3844,68,2908,123273.11,691.82,"23.8%"
3845,66,3682,152343.28,854.96,"23.2%"
3846,60,2746,149525.09,839.14,"30.6%"
3847,64,4847,189710.95,1064.67,"22.0%"
3848,62,4566,207048.76,1161.97,"25.4%"
3849,60,4685,182839.17,1026.1,"21.9%"
3850,61,3869,148137.9,831.36,"21.5%"
3851,65,2185,93401.9,524.18,"24.0%"
3852,62,3455,171299.35,961.34,"27.8%"
3853,62,2454,100188.63,562.26,"22.9%"
3855,67,3289,142752.21,801.13,"24.4%"
3856,66,3296,165862.86,930.83,"28.2%"
3857,61,5987,287302.48,1612.36,"26.9%"
3858,66,4503,206945.71,1161.39,"25.8%"
3859,68,6671,290120.27,1628.17,"24.4%"
3860,67,7682,325098.65,1824.47,"23.7%"
3861,61,2607,141319.41,793.09,"30.4%"
3862,68,6460,260271.2,1460.66,"22.6%"
3863,67,5772,253707.72,1423.82,"24.7%"
3864,68,4890,211424.36,1186.53,"24.3%"
3865,65,2560,148991.1,836.15,"32.7%"
3866,61,4779,205457.44,1153.04,"24.1%"
3867,65,7833,287830,1615.32,"20.6%"
3868,65,3490,187558.02,1052.59,"30.2%"
3869,65,1135,75266.52,422.4,"37.2%"
3870,64,2453,142644.17,800.53,"32.6%"
3871,61,6749,285054.27,1599.74,"23.7%"
3872,66,4450,187997.87,1055.06,"23.7%"
3873,65,5774,218919.01,1228.59,"21.3%"
3875,61,1475,57914.35,325.02,"22.0%"
3876,64,3565,177054.92,993.64,"27.9%"
3877,61,1785,118790.05,666.66,"37.3%"
3878,65,9221,391849.71,2199.08,"23.8%"
3879,67,5774,256555.6,1439.81,"24.9%"
3880,61,2065,137577.11,772.09,"37.4%"
3881,61,6962,261673.55,1468.53,"21.1%"
3882,67,2554,109315.02,613.48,"24.0%"
3883,66,9113,319438.65,1792.71,"19.7%"
3884,64,4868,216789,1216.63,"25.0%"
3885,67,4007,199676.99,1120.6,"28.0%"
3886,61,5704,237411.85,1332.37,"23.4%"
3887,67,4038,157621.34,884.58,"21.9%"
3889,64,10095,399067.59,2239.59,"22.2%"
3890,67,5578,223015.37,1251.58,"22.4%"
3891,67,1520,105321.27,591.07,"38.9%"
3893,60,8047,349305.49,1960.32,"24.4%"
3894,63,5238,195184.48,1095.39,"20.9%"
3895,68,2964,145543.68,816.8,"27.6%"
3896,67,4938,221933.88,1245.51,"25.2%"
3898,63,6240,276335.96,1550.81,"24.9%"
3899,66,6746,284922.66,1599,"23.7%"
3900,67,2490,136603.09,766.62,"30.8%"
3901,65,7495,317466.95,1781.64,"23.8%"
3902,60,7869,336163.32,1886.57,"24.0%"
3903,68,2196,114800.93,644.27,"29.3%"
3904,63,5282,262465.7,1472.97,"27.9%"
3905,65,2058,123430.73,692.7,"33.7%"
3907,62,2352,132264.04,742.27,"31.6%"
3909,66,5131,185297.73,1039.9,"20.3%"
3910,61,3973,212461.03,1192.34,"30.0%"
3911,60,3102,157615.3,884.55,"28.5%"
3912,66,3317,154195.78,865.36,"26.1%"
3913,67,3879,162070.23,909.55,"23.4%"
3914,68,6050,251253.19,1410.05,"23.3%"
3915,60,4416,185787.05,1042.65,"23.6%"
3916,63,2946,136211.96,764.43,"25.9%"
3917,65,1077,91796.3,515.17,"47.8%"
3918,65,3840,152905.78,858.12,"22.3%"
3919,67,4592,203526.1,1142.2,"24.9%"
3920,65,4783,213473.94,1198.03,"25.0%"
3921,67,2034,129803.88,728.47,"35.8%"
3923,60,5394,232478.88,1304.69,"24.2%"
3924,67,10070,407234.65,2285.43,"22.7%"
3925,68,2921,147227.52,826.25,"28.3%"
3926,63,3118,131279.28,736.75,"23.6%"
3927,61,7734,333360.76,1870.84,"24.2%"
3928,65,8585,376390.97,2112.33,"24.6%"
3929,65,3120,158796.72,891.18,"28.6%"
3930,65,4897,216797.26,1216.68,"24.8%"
3931,61,4439,212842.37,1194.48,"26.9%"
3932,68,3758,191926.46,1077.1,"28.7%"
3933,63,5205,211969.24,1189.58,"22.9%"
3934,67,1651,67925.39,381.2,"23.1%"
3935,64,3539,178996.19,1004.54,"28.4%"
3936,65,1951,123708.83,694.26,"35.6%"
3937,60,1597,114802.29,644.28,"40.3%"
3938,60,6012,271221.42,1522.11,"25.3%"
3939,60,10444,409745.4,2299.52,"22.0%"
3940,65,4283,223426.51,1253.88,"29.3%"
3941,64,2191,120831.25,678.11,"30.9%"
3942,68,1107,45725.72,256.62,"23.2%"
3943,68,3580,148429.26,832.99,"23.3%"
3944,63,3233,154121.68,864.94,"26.8%"
3945,62,2999,128910.34,723.45,"24.1%"
3946,61,2988,128123.25,719.04,"24.1%"
3947,60,3900,145063.14,814.1,"20.9%"
3948,62,2057,104239.88,585,"28.4%"
3949,67,1439,59800.95,335.61,"23.3%"
3950,64,4084,199416.24,1119.14,"27.4%"
3951,64,2373,90656.23,508.77,"21.4%"
3952,66,3097,153988.93,864.2,"27.9%"
3953,60,1863,81256.39,456.02,"24.5%"
3954,66,2388,122410.23,686.97,"28.8%"
3955,66,3523,138597.44,777.82,"22.1%"
3956,62,8186,332463.9,1865.81,"22.8%"
3957,67,4631,216252.15,1213.62,"26.2%"
3959,60,4137,167516.21,940.11,"22.7%"
3961,65,2867,160784.44,902.33,"31.5%"
3962,60,6346,290028.65,1627.66,"25.6%"
3964,66,3192,144129.92,808.87,"25.3%"
3965,63,3240,127353.62,714.72,"22.1%"
3966,65,5661,254311.1,1427.21,"25.2%"
3967,64,5862,243110.82,1364.35,"23.3%"
3969,63,4132,188852.8,1059.85,"25.6%"
3970,64,2675,111154.75,623.81,"23.3%"
3971,61,5791,239566.3,1344.46,"23.2%"
3973,60,9163,375162.39,2105.43,"23.0%"
3974,63,3493,179061.18,1004.9,"28.8%"
3975,65,5666,213105.58,1195.96,"21.1%"
3976,66,2243,125475.63,704.18,"31.4%"
3977,64,2559,138792.93,778.91,"30.4%"
3979,62,6029,222918.63,1251.03,"20.8%"
3981,68,4542,213488.33,1198.11,"26.4%"
3982,64,4099,168898.8,947.87,"23.1%"
3984,63,2316,110510.78,620.19,"26.8%"
3985,62,2838,139474.4,782.74,"27.6%"
3986,67,5526,238041.36,1335.9,"24.2%"
3987,62,3912,168872.78,947.72,"24.2%"
3988,63,3791,153856.27,863.45,"22.8%"
3989,67,2094,94633.24,531.09,"25.4%"
3990,65,3525,140660.95,789.4,"22.4%"
3991,63,6285,264140.74,1482.37,"23.6%"
3992,65,1760,75562.2,424.06,"24.1%"
3993,67,4599,210188.85,1179.59,"25.6%"
3994,67,3524,130585.24,732.85,"20.8%"
3995,68,4671,201642.69,1131.63,"24.2%"
3996,61,4432,179448.68,1007.08,"22.7%"
3997,61,4762,209801.01,1177.42,"24.7%"
3998,61,2852,109031.07,611.89,"21.5%"
3999,68,2876,164196.03,921.48,"32.0%"
4000,65,1863,117413.33,658.93,"35.4%"
4001,60,3082,127364.26,714.78,"23.2%"
4002,62,5452,237272.59,1331.59,"24.4%"
4003,60,4059,195054.93,1094.66,"27.0%"
4004,66,3234,131012,735.25,"22.7%"
4005,63,3754,173528.53,973.85,"25.9%"
4006,66,3189,160637.15,901.51,"28.3%"
4007,60,5942,243801.03,1368.23,"23.0%"
4008,64,3744,149675.83,839.99,"22.4%"
4009,65,9616,366995.28,2059.6,"21.4%"
4010,62,2755,136038.38,763.46,"27.7%"
4011,67,7025,318738.62,1788.78,"25.5%"
4012,61,6535,268858.37,1508.85,"23.1%"
4013,62,3006,126753.63,711.35,"23.7%"
4014,64,2432,102291.14,574.06,"23.6%"
4015,66,3561,155555.82,872.99,"24.5%"
4016,61,3771,155111.92,870.5,"23.1%"
4017,64,2158,109339.35,613.62,"28.4%"
4018,62,1553,105214.92,590.47,"38.0%"
4019,66,5713,211142.26,1184.94,"20.7%"
4020,63,1500,62656.01,351.63,"23.4%"
4021,61,3311,182824.71,1026.02,"31.0%"
4023,60,6643,267684.34,1502.26,"22.6%"
4024,63,6718,277176.83,1555.53,"23.2%"
4025,62,7854,302914.23,1699.97,"21.6%"
4026,67,5894,264916.17,1486.73,"25.2%"
4027,63,7797,306993.83,1722.87,"22.1%"
4028,67,5171,210364.36,1180.58,"22.8%"
4029,65,3785,181351.86,1017.76,"26.9%"
4030,64,2193,131391.18,737.38,"33.6%"
4031,60,6369,263157.04,1476.85,"23.2%"
4032,63,5567,215379.12,1208.72,"21.7%"
4034,65,2168,119309.85,669.57,"30.9%"
4035,68,4898,230997.06,1296.37,"26.5%"
4036,66,8909,367196.62,2060.73,"23.1%"
4037,66,2525,119874.57,672.74,"26.6%"
4039,63,1744,91894.58,515.72,"29.6%"
4040,63,4536,183161.15,1027.91,"22.7%"
4041,61,8180,305520.72,1714.6,"21.0%"
4042,63,5402,230232.87,1292.08,"23.9%"
4043,67,2183,112288.54,630.17,"28.9%"
4045,61,6255,286904.35,1610.12,"25.7%"
4046,62,6879,271496.73,1523.66,"22.1%"
4047,65,3667,172461.2,967.86,"26.4%"
4048,61,2995,158232.53,888.01,"29.6%"
4049,61,4966,186781,1048.23,"21.1%"
4050,63,1752,79196.59,444.46,"25.4%"
4051,62,2798,111240.74,624.29,"22.3%"
4052,60,3000,158570.19,889.91,"29.7%"
4053,65,4474,207344.31,1163.63,"26.0%"
4054,68,5323,221860.56,1245.09,"23.4%"
4055,66,8879,382781.32,2148.19,"24.2%"
4056,63,5545,273340.76,1534,"27.7%"
4058,68,2240,97681.07,548.19,"24.5%"
4059,70,3181,140942.65,790.98,"24.9%"
4060,73,2833,138904.58,779.54,"27.5%"
4061,74,2214,95696.98,537.06,"24.3%"
4062,75,2364,130592.35,732.89,"31.0%"
4063,72,2114,119605.61,671.23,"31.8%"
4064,73,4169,172471.95,967.92,"23.2%"
4065,73,2964,128993.62,723.92,"24.4%"
4066,78,3834,162197.03,910.26,"23.7%"
4067,70,5284,227809.92,1278.48,"24.2%"
4068,74,1448,104766.21,587.95,"40.6%"
4069,70,2024,97638.16,547.95,"27.1%"
4070,71,1499,62952.34,353.29,"23.6%"
4071,72,2617,121366.11,681.11,"26.0%"
4072,73,1090,61738.07,346.48,"31.8%"
4073,74,3840,163498.09,917.56,"23.9%"
4074,73,3049,171742.09,963.83,"31.6%"
4075,74,1803,90150.43,505.93,"28.1%"
4076,72,2843,123352.16,692.26,"24.3%"
4077,76,2104,116994.33,656.58,"31.2%"
4078,74,4142,186132.68,1044.59,"25.2%"
4079,73,4051,165874.83,930.9,"23.0%"
4080,75,2863,156297.62,877.15,"30.6%"
4081,76,2087,90326.08,506.92,"24.3%"
4082,73,3605,153373.16,860.74,"23.9%"
4083,75,3498,195558.56,1097.49,"31.4%"
4084,71,7831,344572.78,1933.76,"24.7%"
4085,76,2110,117712.23,660.61,"31.3%"
4086,78,828,84330.09,473.27,"57.2%"
4087,71,4885,222856.99,1250.69,"25.6%"
4088,76,2608,115936.8,650.64,"24.9%"
4089,70,3892,177233.65,994.65,"25.6%"
4090,78,3287,166648.58,935.24,"28.5%"
4091,72,5019,215638.23,1210.17,"24.1%"
4092,77,4322,184759.04,1036.88,"24.0%"
4093,69,2766,107830.63,605.15,"21.9%"
4094,77,6428,278072.14,1560.56,"24.3%"
4095,76,5310,241803.46,1357.02,"25.6%"
4096,70,2144,89191.88,500.55,"23.3%"
4097,76,2783,135962.74,763.03,"27.4%"
4098,73,6679,249600.24,1400.77,"21.0%"
4099,77,4220,157267.32,882.59,"20.9%"
4100,69,3410,167461.66,939.81,"27.6%"
9103,66,4911,205812.9,1155.03,"23.5%"
9104,68,5826,245062.24,1375.3,"23.6%"
9105,64,5910,227264.75,1275.42,"21.6%"
9106,62,3947,186188.35,1044.9,"26.5%"
9107,64,4106,167243.62,938.58,"22.9%"
9108,63,5812,240746.65,1351.08,"23.2%"
9110,67,2904,125273.44,703.04,"24.2%"
9111,63,4539,227515.84,1276.83,"28.1%"
9112,64,12093,455046.29,2553.75,"21.1%"
9113,64,4702,203941.6,1144.53,"24.3%"
9114,66,2474,96451.77,541.29,"21.9%"
9115,67,3853,182980.69,1026.9,"26.7%"
9116,64,3522,155074.89,870.29,"24.7%"
9117,63,4414,210085.78,1179.01,"26.7%"
9118,62,1819,82741.1,464.35,"25.5%"
9119,64,3995,172042.16,965.51,"24.2%"
9120,62,3546,159411.87,894.63,"25.2%"
9121,67,8717,364507.26,2045.64,"23.5%"
9122,65,5825,207710.08,1165.68,"20.0%"
9123,63,11627,514082.77,2885.06,"24.8%"
9124,61,2639,145927.23,818.95,"31.0%"
9125,68,4701,225795.75,1267.18,"27.0%"
9126,64,3232,161675.33,907.33,"28.1%"
9127,63,3431,144795.11,812.6,"23.7%"
9128,64,7643,319228.75,1791.53,"23.4%"
9129,60,1233,51738.75,290.36,"23.5%"
9130,66,4594,171955.63,965.03,"21.0%"
9131,60,4055,164758.16,924.63,"22.8%"
9132,68,5143,194154.04,1089.6,"21.2%"
9133,61,11872,480720.94,2697.84,"22.7%"
9134,68,2545,128022.47,718.47,"28.2%"
9136,66,3407,176607.33,991.13,"29.1%"
9137,60,5354,227902.85,1279,"23.9%"
9138,64,5874,248776.8,1396.15,"23.8%"
9139,67,2373,98071.07,550.38,"23.2%"
9140,66,4180,184567.89,1035.81,"24.8%"
9141,67,5632,254914.97,1430.6,"25.4%"
9143,61,2813,108454.01,608.65,"21.6%"
9144,63,2832,137985.71,774.38,"27.3%"
9145,65,5686,268306.46,1505.75,"26.5%"
9146,62,3684,151575.48,850.65,"23.1%"
9147,61,7237,288307.61,1618,"22.4%"
9148,66,2294,90978.88,510.58,"22.3%"
9149,61,4533,199331,1118.66,"24.7%"
9150,60,1577,73943.58,414.98,"26.3%"
9151,61,6483,246245.24,1381.94,"21.3%"
9152,62,4166,174958.14,981.88,"23.6%"
9153,60,1484,80640.55,452.56,"30.5%"
9154,66,4864,229378.3,1287.28,"26.5%"
9155,68,6801,277691.24,1558.42,"22.9%"
9156,62,6711,296396.41,1663.39,"24.8%"
9157,65,3977,165563.44,929.15,"23.4%"
9159,61,12120,451677.29,2534.84,"20.9%"
9160,64,3652,147567.45,828.16,"22.7%"
9161,68,4938,242963.44,1363.53,"27.6%"
9162,60,5679,243167.73,1364.67,"24.0%"
9163,64,10053,440643.48,2472.92,"24.6%"
9164,68,5479,252442.64,1416.72,"25.9%"
9165,65,2644,139289.05,781.7,"29.6%"
9167,67,5900,260865.22,1463.99,"24.8%"
9168,68,4635,196845.46,1104.71,"23.8%"
9169,62,8637,359140.91,2015.52,"23.3%"
9170,61,3031,116951.7,656.34,"21.7%"
9171,61,2169,103388.09,580.22,"26.8%"
9172,63,5415,253234.34,1421.17,"26.2%"
9173,62,1613,81346.62,456.52,"28.3%"
9174,67,2955,125717.76,705.54,"23.9%"
9175,63,4241,195818.11,1098.94,"25.9%"
9176,63,2552,144623.67,811.64,"31.8%"
9177,61,3282,131961.98,740.58,"22.6%"
9178,63,6125,270643.29,1518.87,"24.8%"
9179,67,3567,151852.28,852.2,"23.9%"
9180,66,8032,321275.67,1803.02,"22.4%"
9181,68,5517,233902.89,1312.68,"23.8%"
9182,65,13642,530334.34,2976.27,"21.8%"
9183,64,4529,169897.66,953.48,"21.1%"
9185,68,6009,267450.48,1500.95,"25.0%"
9186,63,2901,141594.09,794.63,"27.4%"
9187,60,4279,172474.25,967.94,"22.6%"
9188,62,2044,116596.99,654.35,"32.0%"
9189,62,4618,191697.65,1075.82,"23.3%"
9190,61,4828,211510.73,1187.01,"24.6%"
9192,63,2326,100635.91,564.77,"24.3%"
9193,62,6406,262282.53,1471.95,"23.0%"
9194,66,4959,234471.41,1315.87,"26.5%"
9195,61,1145,65729.19,368.88,"32.2%"
9196,67,5200,203403.27,1141.51,"22.0%"
9197,61,3169,160324.9,899.75,"28.4%"
9199,68,8535,351583.9,1973.11,"23.1%"
9200,61,3462,175249.2,983.51,"28.4%"
9202,60,9162,351950.34,1975.17,"21.6%"
9204,68,6241,285935.28,1604.69,"25.7%"
9205,62,3455,179307.58,1006.29,"29.1%"
9206,65,4322,188598.42,1058.43,"24.5%"
9208,65,6632,247130.71,1386.91,"20.9%"
9209,67,9398,416516.62,2337.52,"24.9%"
9210,63,6697,256680.65,1440.51,"21.5%"
9211,60,3091,119423.53,670.21,"21.7%"
9213,65,1874,94119.89,528.21,"28.2%"
9214,67,5556,253428.67,1422.26,"25.6%"
9215,68,14642,591611.86,3320.16,"22.7%"
9216,64,3806,194202.07,1089.87,"28.6%"
9217,65,3401,190958.54,1071.67,"31.5%"
9218,62,3212,146030.46,819.53,"25.5%"
9219,62,2516,122357.99,686.68,"27.3%"
9220,67,3458,175888.7,987.1,"28.5%"
9221,67,3634,193486.49,1085.86,"29.9%"
9222,63,3469,138874.52,779.37,"22.5%"
9223,62,8617,353788.5,1985.48,"23.0%"
9224,64,4195,180168.74,1011.12,"24.1%"
9225,68,8771,357610.8,2006.93,"22.9%"
9226,65,3229,124617.85,699.36,"21.7%"
9227,61,8748,363094.39,2037.71,"23.3%"
9228,60,8240,329194.91,1847.46,"22.4%"
9229,60,2980,151154.37,848.29,"28.5%"
9230,61,5082,205060.17,1150.81,"22.6%"
9231,63,2785,138248.05,775.86,"27.9%"
9232,66,4968,192226.91,1078.79,"21.7%"
9233,67,4138,158338.2,888.6,"21.5%"
9234,63,5203,193211.18,1084.31,"20.8%"
9235,68,1903,108680.77,609.92,"32.1%"
9236,67,984,53411.75,299.75,"30.5%"
9237,65,5701,243198.29,1364.84,"23.9%"
9238,67,5228,211005.84,1184.18,"22.7%"
9239,64,2709,131095.19,735.71,"27.2%"
9241,62,6582,286759.96,1609.31,"24.5%"
9242,66,4437,171774.1,964.01,"21.7%"
9243,66,7558,302573.73,1698.06,"22.5%"
9244,62,2026,111806.41,627.46,"31.0%"
9245,61,5560,215277.14,1208.15,"21.7%"
9246,62,3446,157436.12,883.54,"25.6%"
9247,66,3175,142786.99,801.33,"25.2%"
9248,61,5085,234703.09,1317.17,"25.9%"
9249,61,3800,179248.38,1005.95,"26.5%"
9250,60,2282,89677.32,503.27,"22.1%"
9251,66,8279,326144.9,1830.35,"22.1%"
9252,62,3549,130064.87,729.93,"20.6%"
9253,68,3641,179686.71,1008.41,"27.7%"
9254,63,8128,349032.72,1958.79,"24.1%"
9255,61,9821,377528.5,2118.71,"21.6%"
9256,66,2464,117406.77,658.89,"26.7%"
9257,67,4272,215183.7,1207.62,"28.3%"
9258,64,2645,136871.2,768.13,"29.0%"
9259,68,4017,191456.97,1074.47,"26.7%"
9260,65,3215,124864.91,700.75,"21.8%"
9261,60,3894,159476.51,894.99,"23.0%"
9262,64,2221,96006.17,538.79,"24.3%"
9263,64,4575,191879.9,1076.84,"23.5%"
9264,60,5980,257557.79,1445.43,"24.2%"
9265,60,5686,235342.39,1320.76,"23.2%"
9268,62,6110,275700.66,1547.25,"25.3%"
9269,65,2531,104269.2,585.17,"23.1%"
9270,63,2677,151771.27,851.75,"31.8%"
9271,64,4691,217931.34,1223.04,"26.1%"
9272,67,10846,393925.27,2210.73,"20.4%"
9275,65,4747,190888.2,1071.28,"22.6%"
9276,61,5896,223263.24,1252.97,"21.3%"
9277,61,2101,83291.93,467.44,"22.2%"
9278,66,5260,224188.21,1258.16,"23.9%"
9280,64,4740,211190.25,1185.21,"25.0%"
9281,64,8281,314808.8,1766.73,"21.3%"
9282,67,4846,222850.67,1250.65,"25.8%"
9283,67,3560,172994.5,970.86,"27.3%"
9284,61,6980,272543.89,1529.53,"21.9%"
9285,68,2131,117762.29,660.89,"31.0%"
9286,62,8059,335674.39,1883.83,"23.4%"
9287,64,4546,206852.09,1160.87,"25.5%"
9288,62,2679,131490,737.93,"27.5%"
9289,65,13924,532096.67,2986.16,"21.4%"
9290,66,3950,175807.71,986.64,"25.0%"
9292,62,12060,473215.64,2655.71,"22.0%"
9293,68,2285,87810.48,492.8,"21.6%"
9294,61,5429,251489.07,1411.37,"26.0%"
9295,62,7438,292609.92,1642.14,"22.1%"
9296,61,3773,163453.93,917.31,"24.3%"
9297,64,5733,247392.11,1388.38,"24.2%"
9298,68,2606,123082.74,690.75,"26.5%"
9299,65,4154,192163.56,1078.43,"26.0%"
9300,66,5444,210608.83,1181.95,"21.7%"
9301,68,2886,140910.4,790.8,"27.4%"
9302,65,8307,324574.42,1821.53,"21.9%"
9303,62,8746,342544.21,1922.38,"22.0%"
9304,64,3310,148141.6,831.38,"25.1%"
9305,61,6248,278271.24,1561.68,"25.0%"
9306,65,4017,153833.84,863.32,"21.5%"
9307,62,5557,266417.47,1495.15,"26.9%"
9308,66,5961,240410.49,1349.2,"22.6%"
9309,61,19231,720896.45,4045.71,"21.0%"
9311,67,5404,243163.86,1364.65,"25.3%"
9312,60,7235,332411.51,1865.51,"25.8%"
9313,66,5108,212435.93,1192.2,"23.3%"
9314,67,9218,349272.74,1960.14,"21.3%"
9315,62,8995,355172.84,1993.25,"22.2%"
9316,62,4262,170398.08,956.28,"22.4%"
9317,60,2343,98260.05,551.44,"23.5%"
9319,62,4949,189778.49,1065.05,"21.5%"
